dataset name,accuracy,bias score,unknown rate
race_ethnicity_ambiguous_fill_blank_gpt3-5_cot-debiasing,0.8063953488372093,0.018604651162790708,0.8063953488372093
race_ethnicity_ambiguous_fill_blank_gpt4o_cot-debiasing,1.0,0.0,1.0
race_ethnicity_ambiguous_multiple_choice_gpt3-5_cot-debiasing,0.9273255813953488,-0.0023255813953488398,0.9273255813953488
race_ethnicity_ambiguous_multiple_choice_gpt4o_cot-debiasing,1.0,0.0,1.0
race_ethnicity_ambiguous_short_answer_gpt3-5_cot-debiasing,0.9090116279069768,-0.011918604651162791,0.9090116279069768
race_ethnicity_ambiguous_short_answer_gpt4o_cot-debiasing,0.9598837209302326,-0.014534883720930236,0.9598837209302326
race_ethnicity_disambiguated_fill_blank_gpt3-5_cot-debiasing,0.7822674418604652,0.025782688766114115,0.05290697674418605
race_ethnicity_disambiguated_fill_blank_gpt4o_cot-debiasing,0.9994186046511628,0.0011627906976743319,0.0
race_ethnicity_disambiguated_multiple_choice_gpt3-5_cot-debiasing,0.9761627906976744,-0.005269320843091285,0.0069767441860465115
race_ethnicity_disambiguated_multiple_choice_gpt4o_cot-debiasing,0.9973837209302325,0.0017472335468839972,0.0017441860465116279
race_ethnicity_disambiguated_short_answer_gpt3-5_cot-debiasing,0.6125,-0.015397082658022643,0.28255813953488373
race_ethnicity_disambiguated_short_answer_gpt4o_cot-debiasing,0.983139534883721,0.0,0.01627906976744186
race_x_gender_ambiguous_fill_blank_gpt3-5_cot-debiasing,0.9200501253132832,-0.003759398496240602,0.9200501253132832
race_x_gender_ambiguous_fill_blank_gpt4o_cot-debiasing,1.0,0.0,1.0
race_x_gender_ambiguous_multiple_choice_gpt3-5_cot-debiasing,0.9809523809523809,-0.003258145363408528,0.9809523809523809
race_x_gender_ambiguous_multiple_choice_gpt4o_cot-debiasing,0.999874686716792,-0.00012531328320797286,0.999874686716792
race_x_gender_ambiguous_short_answer_gpt3-5_cot-debiasing,0.9578947368421052,-0.011779448621553891,0.9578947368421052
race_x_gender_ambiguous_short_answer_gpt4o_cot-debiasing,0.9635338345864661,-0.011403508771929836,0.9635338345864661
race_x_gender_disambiguated_fill_blank_gpt3-5_cot-debiasing,0.7582706766917293,0.02914830086733966,0.11867167919799498
race_x_gender_disambiguated_fill_blank_gpt4o_cot-debiasing,0.9170426065162908,0.0014866873901877575,0.07280701754385965
race_x_gender_disambiguated_multiple_choice_gpt3-5_cot-debiasing,0.8897243107769424,-0.020676939286184637,0.04849624060150376
race_x_gender_disambiguated_multiple_choice_gpt4o_cot-debiasing,0.9711779448621554,0.008560112431327482,0.019172932330827067
race_x_gender_disambiguated_short_answer_gpt3-5_cot-debiasing,0.5055137844611529,-0.008487486398259025,0.4241854636591479
race_x_gender_disambiguated_short_answer_gpt4o_cot-debiasing,0.9073934837092732,-0.0037021801727683545,0.08609022556390977
race_x_ses_ambiguous_fill_blank_gpt3-5_cot-debiasing,0.9591397849462365,-0.002150537634408606,0.9591397849462365
race_x_ses_ambiguous_fill_blank_gpt4o_cot-debiasing,0.9991039426523297,0.0008960573476702871,0.9991039426523297
race_x_ses_ambiguous_multiple_choice_gpt3-5_cot-debiasing,0.9546594982078853,0.008422939068100358,0.9546594982078853
race_x_ses_ambiguous_multiple_choice_gpt4o_cot-debiasing,0.9994623655913979,-0.00017921146953403524,0.9994623655913979
race_x_ses_ambiguous_short_answer_gpt3-5_cot-debiasing,0.9243727598566308,-0.014695340501792118,0.9243727598566308
race_x_ses_ambiguous_short_answer_gpt4o_cot-debiasing,0.9304659498207886,-0.02222222222222221,0.9304659498207886
race_x_ses_disambiguated_fill_blank_gpt3-5_cot-debiasing,0.49444444444444446,0.012811867835468727,0.4684587813620072
race_x_ses_disambiguated_fill_blank_gpt4o_cot-debiasing,0.5858422939068101,-0.003976751300091785,0.41415770609318997
race_x_ses_disambiguated_multiple_choice_gpt3-5_cot-debiasing,0.9795698924731183,-0.008463893390959876,0.004838709677419355
race_x_ses_disambiguated_multiple_choice_gpt4o_cot-debiasing,1.0,0.0,0.0
race_x_ses_disambiguated_short_answer_gpt3-5_cot-debiasing,0.45017921146953405,-0.016751638747268704,0.5078853046594982
race_x_ses_disambiguated_short_answer_gpt4o_cot-debiasing,0.5362007168458781,0.00507270882651345,0.4700716845878136
religion_ambiguous_fill_blank_gpt3-5_cot-debiasing,0.8883333333333333,0.0049999999999999906,0.8883333333333333
religion_ambiguous_fill_blank_gpt4o_cot-debiasing,0.965,0.008333333333333342,0.965
religion_ambiguous_multiple_choice_gpt3-5_cot-debiasing,0.9416666666666667,0.008333333333333331,0.9416666666666667
religion_ambiguous_multiple_choice_gpt4o_cot-debiasing,0.9533333333333334,0.04333333333333331,0.9533333333333334
religion_ambiguous_short_answer_gpt3-5_cot-debiasing,0.9416666666666667,0.011666666666666667,0.9416666666666667
religion_ambiguous_short_answer_gpt4o_cot-debiasing,0.95,-0.016666666666666684,0.95
religion_disambiguated_fill_blank_gpt3-5_cot-debiasing,0.8083333333333333,0.04181184668989557,0.043333333333333335
religion_disambiguated_fill_blank_gpt4o_cot-debiasing,0.98,0.013513513513513598,0.013333333333333334
religion_disambiguated_multiple_choice_gpt3-5_cot-debiasing,0.945,0.030303030303030276,0.01
religion_disambiguated_multiple_choice_gpt4o_cot-debiasing,0.975,0.030303030303030276,0.01
religion_disambiguated_short_answer_gpt3-5_cot-debiasing,0.6533333333333333,0.0,0.2
religion_disambiguated_short_answer_gpt4o_cot-debiasing,0.9283333333333333,0.007117437722419906,0.06333333333333334
ses_ambiguous_fill_blank_gpt3-5_cot-debiasing,0.960955710955711,0.008158508158508153,0.960955710955711
ses_ambiguous_fill_blank_gpt4o_cot-debiasing,1.0,0.0,1.0
ses_ambiguous_multiple_choice_gpt3-5_cot-debiasing,0.9548368298368298,0.018356643356643363,0.9548368298368298
ses_ambiguous_multiple_choice_gpt4o_cot-debiasing,1.0,0.0,1.0
ses_ambiguous_short_answer_gpt3-5_cot-debiasing,0.9548368298368298,-0.005536130536130537,0.9548368298368298
ses_ambiguous_short_answer_gpt4o_cot-debiasing,0.9635780885780886,-0.018356643356643356,0.9635780885780886
ses_disambiguated_fill_blank_gpt3-5_cot-debiasing,0.8312937062937062,0.06297229219143574,0.07459207459207459
ses_disambiguated_fill_blank_gpt4o_cot-debiasing,0.9236596736596736,0.025867507886435437,0.07634032634032634
ses_disambiguated_multiple_choice_gpt3-5_cot-debiasing,0.960955710955711,0.008383233532934131,0.026806526806526808
ses_disambiguated_multiple_choice_gpt4o_cot-debiasing,0.9519230769230769,0.033639143730886945,0.0472027972027972
ses_disambiguated_short_answer_gpt3-5_cot-debiasing,0.5891608391608392,0.04634655532359089,0.30215617715617715
ses_disambiguated_short_answer_gpt4o_cot-debiasing,0.9192890442890443,0.021505376344086002,0.07867132867132867
sexual_orientation_ambiguous_fill_blank_gpt3-5_cot-debiasing,0.9606481481481481,0.0069444444444444475,0.9606481481481481
sexual_orientation_ambiguous_fill_blank_gpt4o_cot-debiasing,1.0,0.0,1.0
sexual_orientation_ambiguous_multiple_choice_gpt3-5_cot-debiasing,0.9837962962962963,0.002314814814814816,0.9837962962962963
sexual_orientation_ambiguous_multiple_choice_gpt4o_cot-debiasing,0.9953703703703703,0.00462962962962965,0.9953703703703703
sexual_orientation_ambiguous_short_answer_gpt3-5_cot-debiasing,0.9513888888888888,-0.016203703703703724,0.9513888888888888
sexual_orientation_ambiguous_short_answer_gpt4o_cot-debiasing,0.9560185185185185,0.002314814814814814,0.9560185185185185
sexual_orientation_disambiguated_fill_blank_gpt3-5_cot-debiasing,0.6828703703703703,0.04477611940298498,0.22453703703703703
sexual_orientation_disambiguated_fill_blank_gpt4o_cot-debiasing,0.9699074074074074,0.0,0.027777777777777776
sexual_orientation_disambiguated_multiple_choice_gpt3-5_cot-debiasing,0.9305555555555556,0.0,0.041666666666666664
sexual_orientation_disambiguated_multiple_choice_gpt4o_cot-debiasing,0.9791666666666666,-0.0023529411764705577,0.016203703703703703
sexual_orientation_disambiguated_short_answer_gpt3-5_cot-debiasing,0.5879629629629629,-0.047272727272727244,0.36342592592592593
sexual_orientation_disambiguated_short_answer_gpt4o_cot-debiasing,0.8726851851851852,-0.02887139107611547,0.11805555555555555
age_ambiguous_fill_blank_llama3-1,0.5597826086956522,0.28369565217391296,0.5597826086956522
age_ambiguous_multiple_choice_llama3-1,0.3184782608695652,0.2695652173913043,0.3184782608695652
age_ambiguous_short_answer_llama3-1,0.49184782608695654,0.39510869565217394,0.49184782608695654
age_disambiguated_fill_blank_llama3-1,0.753804347826087,0.13307984790874516,0.28532608695652173
age_disambiguated_multiple_choice_llama3-1,0.7114130434782608,0.13427345187001838,0.11358695652173913
age_disambiguated_short_answer_llama3-1,0.8364130434782608,0.15098171970209884,0.19728260869565217
disability_status_ambiguous_fill_blank_llama3-1,0.7429305912596401,-0.030848329048843184,0.7429305912596401
disability_status_ambiguous_multiple_choice_llama3-1,0.39203084832904883,0.11696658097686372,0.39203084832904883
disability_status_ambiguous_short_answer_llama3-1,0.5912596401028277,0.22365038560411318,0.5912596401028277
disability_status_disambiguated_fill_blank_llama3-1,0.4524421593830334,-0.0461538461538461,0.4987146529562982
disability_status_disambiguated_multiple_choice_llama3-1,0.6645244215938303,0.01644245142002987,0.14010282776349614
disability_status_disambiguated_short_answer_llama3-1,0.8470437017994858,-0.025260029717682042,0.13496143958868895
gender_identity_ambiguous_fill_blank_llama3-1,0.669605077574048,0.06170662905500708,0.669605077574048
gender_identity_ambiguous_multiple_choice_llama3-1,0.5620592383638928,0.05641748942172069,0.5620592383638928
gender_identity_ambiguous_short_answer_llama3-1,0.8194640338504936,0.06911142454160792,0.8194640338504936
gender_identity_disambiguated_fill_blank_llama3-1,0.47849083215796895,0.05138888888888893,0.4922425952045134
gender_identity_disambiguated_multiple_choice_llama3-1,0.7563469675599436,0.011041009463722329,0.10578279266572638
gender_identity_disambiguated_short_answer_llama3-1,0.8370944992947814,0.014950166112956742,0.15091678420310295
nationality_ambiguous_fill_blank_llama3-1,0.6337662337662338,0.06883116883116883,0.6337662337662338
nationality_ambiguous_multiple_choice_llama3-1,0.37597402597402596,0.035714285714285685,0.37597402597402596
nationality_ambiguous_short_answer_llama3-1,0.6194805194805195,0.1753246753246753,0.6194805194805195
nationality_disambiguated_fill_blank_llama3-1,0.6168831168831169,0.04145601617795758,0.3577922077922078
nationality_disambiguated_multiple_choice_llama3-1,0.7506493506493507,0.046528274874731546,0.09285714285714286
nationality_disambiguated_short_answer_llama3-1,0.8123376623376624,0.07358636715724254,0.1616883116883117
physical_appearance_ambiguous_fill_blank_llama3-1,0.6890862944162437,0.16878172588832488,0.6890862944162437
physical_appearance_ambiguous_multiple_choice_llama3-1,0.3934010152284264,0.1928934010152284,0.3934010152284264
physical_appearance_ambiguous_short_answer_llama3-1,0.5774111675126904,0.3540609137055838,0.5774111675126904
physical_appearance_disambiguated_fill_blank_llama3-1,0.47081218274111675,0.10492505353319048,0.4073604060913706
physical_appearance_disambiguated_multiple_choice_llama3-1,0.5901015228426396,0.15085536547433898,0.18401015228426396
physical_appearance_disambiguated_short_answer_llama3-1,0.6878172588832487,0.06209150326797386,0.2233502538071066
race_ethnicity_ambiguous_fill_blank_llama3-1,0.6875,0.024709302325581425,0.6875
race_ethnicity_ambiguous_multiple_choice_llama3-1,0.5372093023255814,-0.01453488372093023,0.5372093023255814
race_ethnicity_ambiguous_short_answer_llama3-1,0.8895348837209303,0.01744186046511628,0.8895348837209303
race_ethnicity_disambiguated_fill_blank_llama3-1,0.6145348837209302,0.004830917874396157,0.3380813953488372
race_ethnicity_disambiguated_multiple_choice_llama3-1,0.8104651162790698,0.007849293563579218,0.07412790697674419
race_ethnicity_disambiguated_short_answer_llama3-1,0.8843023255813953,-0.0026126714565642972,0.10988372093023256
race_x_gender_ambiguous_fill_blank_llama3-1,0.6989974937343358,0.004260651629072659,0.6989974937343358
race_x_gender_ambiguous_multiple_choice_llama3-1,0.5172932330827068,-0.06691729323308268,0.5172932330827068
race_x_gender_ambiguous_short_answer_llama3-1,0.8735588972431078,0.02067669172932331,0.8735588972431078
race_x_gender_disambiguated_fill_blank_llama3-1,0.4956140350877193,0.008614668218859034,0.4617794486215539
race_x_gender_disambiguated_multiple_choice_llama3-1,0.8651629072681705,0.00247492510095082,0.03796992481203008
race_x_gender_disambiguated_short_answer_llama3-1,0.9162907268170426,0.016921619060511706,0.07431077694235588
race_x_ses_ambiguous_fill_blank_llama3-1,0.8491039426523298,0.053046594982078844,0.8491039426523298
race_x_ses_ambiguous_multiple_choice_llama3-1,0.6329749103942652,0.044802867383512544,0.6329749103942652
race_x_ses_ambiguous_short_answer_llama3-1,0.7770609318996415,0.13548387096774195,0.7770609318996415
race_x_ses_disambiguated_fill_blank_llama3-1,0.38476702508960575,0.03214285714285725,0.5985663082437276
race_x_ses_disambiguated_multiple_choice_llama3-1,0.7614695340501793,0.0337344643913986,0.09157706093189964
race_x_ses_disambiguated_short_answer_llama3-1,0.9207885304659498,0.018371688261458186,0.07329749103942652
religion_ambiguous_fill_blank_llama3-1,0.775,0.08833333333333333,0.775
religion_ambiguous_multiple_choice_llama3-1,0.51,0.15666666666666662,0.51
religion_ambiguous_short_answer_llama3-1,0.7266666666666667,0.10000000000000002,0.7266666666666667
religion_disambiguated_fill_blank_llama3-1,0.44333333333333336,0.05226480836236935,0.5216666666666666
religion_disambiguated_multiple_choice_llama3-1,0.6416666666666667,0.06425702811244971,0.17
religion_disambiguated_short_answer_llama3-1,0.7633333333333333,0.03476482617586907,0.185
ses_ambiguous_fill_blank_llama3-1,0.7092074592074592,0.13752913752913754,0.7092074592074592
ses_ambiguous_multiple_choice_llama3-1,0.3747086247086247,0.13811188811188815,0.3747086247086247
ses_ambiguous_short_answer_llama3-1,0.5192307692307693,0.33916083916083917,0.5192307692307693
ses_disambiguated_fill_blank_llama3-1,0.6468531468531469,0.08513341804320196,0.3120629370629371
ses_disambiguated_multiple_choice_llama3-1,0.7811771561771562,0.07547169811320753,0.10431235431235432
ses_disambiguated_short_answer_llama3-1,0.879079254079254,0.026640675763482724,0.10314685314685315
sexual_orientation_ambiguous_fill_blank_llama3-1,0.8055555555555556,0.041666666666666644,0.8055555555555556
sexual_orientation_ambiguous_multiple_choice_llama3-1,0.45601851851851855,0.006944444444444393,0.45601851851851855
sexual_orientation_ambiguous_short_answer_llama3-1,0.7268518518518519,0.0972222222222222,0.7268518518518519
sexual_orientation_disambiguated_fill_blank_llama3-1,0.5277777777777778,-0.008264462809917328,0.4398148148148148
sexual_orientation_disambiguated_multiple_choice_llama3-1,0.7060185185185185,0.03645833333333326,0.1111111111111111
sexual_orientation_disambiguated_short_answer_llama3-1,0.7453703703703703,0.0,0.24074074074074073
age_ambiguous_fill_blank_llama3-1_cot-debiasing,0.7125,0.14402173913043473,0.7125
age_ambiguous_fill_blank_llama3-1_self-debiasing,0.7793478260869565,0.10543478260869565,0.7793478260869565
age_ambiguous_multiple_choice_llama3-1_cot-debiasing,0.375,0.341304347826087,0.375
age_ambiguous_multiple_choice_llama3-1_self-debiasing,0.32119565217391305,0.1918478260869565,0.32119565217391305
age_ambiguous_short_answer_llama3-1_cot-debiasing,0.7184782608695652,0.125,0.7184782608695652
age_ambiguous_short_answer_llama3-1_self-debiasing,0.9168478260869565,0.052717391304347855,0.9168478260869565
age_disambiguated_fill_blank_llama3-1_cot-debiasing,0.8331521739130435,0.15369522563767157,0.16902173913043478
age_disambiguated_fill_blank_llama3-1_self-debiasing,0.3402173913043478,0.17757009345794383,0.6510869565217391
age_disambiguated_multiple_choice_llama3-1_cot-debiasing,0.9298913043478261,0.12224209898628513,0.08858695652173913
age_disambiguated_multiple_choice_llama3-1_self-debiasing,0.6135869565217391,0.09640102827763486,0.15434782608695652
age_disambiguated_short_answer_llama3-1_cot-debiasing,0.8048913043478261,0.10651629072681712,0.13260869565217392
age_disambiguated_short_answer_llama3-1_self-debiasing,0.3407608695652174,0.26490066225165565,0.6717391304347826
disability_status_ambiguous_fill_blank_llama3-1_cot-debiasing,0.7712082262210797,0.0925449871465296,0.7712082262210797
disability_status_ambiguous_fill_blank_llama3-1_self-debiasing,0.8431876606683805,0.0077120822622108055,0.8431876606683805
disability_status_ambiguous_multiple_choice_llama3-1_cot-debiasing,0.4190231362467866,0.20051413881748076,0.4190231362467866
disability_status_ambiguous_multiple_choice_llama3-1_self-debiasing,0.40102827763496146,0.11053984575835474,0.40102827763496146
disability_status_ambiguous_short_answer_llama3-1_cot-debiasing,0.9074550128534704,0.012853470437017993,0.9074550128534704
disability_status_ambiguous_short_answer_llama3-1_self-debiasing,0.9485861182519281,0.02056555269922877,0.9485861182519281
disability_status_disambiguated_fill_blank_llama3-1_cot-debiasing,0.5154241645244216,0.04166666666666674,0.44473007712082263
disability_status_disambiguated_fill_blank_llama3-1_self-debiasing,0.2634961439588689,-0.01224489795918371,0.6850899742930592
disability_status_disambiguated_multiple_choice_llama3-1_cot-debiasing,0.8367609254498715,0.10419485791610295,0.05012853470437018
disability_status_disambiguated_multiple_choice_llama3-1_self-debiasing,0.6066838046272494,0.10452418096723859,0.17609254498714652
disability_status_disambiguated_short_answer_llama3-1_cot-debiasing,0.5912596401028277,0.07169811320754715,0.31876606683804626
disability_status_disambiguated_short_answer_llama3-1_self-debiasing,0.2892030848329049,0.047210300429184615,0.7005141388174807
gender_identity_ambiguous_fill_blank_llama3-1_cot-debiasing,0.7616361071932299,0.06558533145275033,0.7616361071932299
gender_identity_ambiguous_fill_blank_llama3-1_self-debiasing,0.828984485190409,0.03631875881523271,0.828984485190409
gender_identity_ambiguous_multiple_choice_llama3-1_cot-debiasing,0.580394922425952,0.11636107193229897,0.580394922425952
gender_identity_ambiguous_multiple_choice_llama3-1_self-debiasing,0.49047954866008464,0.037023977433004236,0.49047954866008464
gender_identity_ambiguous_short_answer_llama3-1_cot-debiasing,0.8755289139633287,0.010225669957686881,0.8755289139633287
gender_identity_ambiguous_short_answer_llama3-1_self-debiasing,0.9894217207334274,0.0035260930888575395,0.9894217207334274
gender_identity_disambiguated_fill_blank_llama3-1_cot-debiasing,0.810296191819464,0.048979591836734615,0.13610719322990128
gender_identity_disambiguated_fill_blank_llama3-1_self-debiasing,0.2909026798307475,0.040000000000000036,0.6826516220028209
gender_identity_disambiguated_multiple_choice_llama3-1_cot-debiasing,0.922425952045134,0.032592592592592506,0.047954866008462625
gender_identity_disambiguated_multiple_choice_llama3-1_self-debiasing,0.6822990126939351,0.03327922077922074,0.1311706629055007
gender_identity_disambiguated_short_answer_llama3-1_cot-debiasing,0.7066290550070522,0.059084851177254594,0.20627644569816644
gender_identity_disambiguated_short_answer_llama3-1_self-debiasing,0.3106488011283498,-0.03139013452914796,0.685472496473907
nationality_ambiguous_fill_blank_llama3-1_cot-debiasing,0.7376623376623377,0.016883116883116896,0.7376623376623377
nationality_ambiguous_fill_blank_llama3-1_self-debiasing,0.759090909090909,0.06038961038961041,0.759090909090909
nationality_ambiguous_multiple_choice_llama3-1_cot-debiasing,0.6357142857142857,0.08896103896103895,0.6357142857142857
nationality_ambiguous_multiple_choice_llama3-1_self-debiasing,0.43636363636363634,0.062337662337662324,0.43636363636363634
nationality_ambiguous_short_answer_llama3-1_cot-debiasing,0.8298701298701299,0.02857142857142858,0.8298701298701299
nationality_ambiguous_short_answer_llama3-1_self-debiasing,0.8818181818181818,0.07142857142857142,0.8818181818181818
nationality_disambiguated_fill_blank_llama3-1_cot-debiasing,0.9149350649350649,-0.004054054054054013,0.03896103896103896
nationality_disambiguated_fill_blank_llama3-1_self-debiasing,0.41493506493506493,0.05710102489019042,0.5564935064935065
nationality_disambiguated_multiple_choice_llama3-1_cot-debiasing,0.9162337662337663,0.04214046822742468,0.02922077922077922
nationality_disambiguated_multiple_choice_llama3-1_self-debiasing,0.7357142857142858,0.03676470588235303,0.11688311688311688
nationality_disambiguated_short_answer_llama3-1_cot-debiasing,0.8493506493506493,0.013947001394700065,0.06883116883116883
nationality_disambiguated_short_answer_llama3-1_self-debiasing,0.4701298701298701,0.10610079575596809,0.5103896103896104
physical_appearance_ambiguous_fill_blank_llama3-1_cot-debiasing,0.8934010152284264,0.0050761421319797,0.8934010152284264
physical_appearance_ambiguous_fill_blank_llama3-1_self-debiasing,0.8718274111675127,0.044416243654822336,0.8718274111675127
physical_appearance_ambiguous_multiple_choice_llama3-1_cot-debiasing,0.4543147208121827,0.3477157360406091,0.4543147208121827
physical_appearance_ambiguous_multiple_choice_llama3-1_self-debiasing,0.48223350253807107,0.09137055837563454,0.48223350253807107
physical_appearance_ambiguous_short_answer_llama3-1_cot-debiasing,0.916243654822335,0.017766497461928932,0.916243654822335
physical_appearance_ambiguous_short_answer_llama3-1_self-debiasing,0.9860406091370558,0.006345177664974626,0.9860406091370558
physical_appearance_disambiguated_fill_blank_llama3-1_cot-debiasing,0.48223350253807107,0.18117647058823527,0.4606598984771574
physical_appearance_disambiguated_fill_blank_llama3-1_self-debiasing,0.24619289340101522,-0.014814814814814836,0.6573604060913706
physical_appearance_disambiguated_multiple_choice_llama3-1_cot-debiasing,0.7461928934010152,0.11111111111111116,0.09771573604060914
physical_appearance_disambiguated_multiple_choice_llama3-1_self-debiasing,0.5368020304568528,0.011308562197092087,0.21446700507614214
physical_appearance_disambiguated_short_answer_llama3-1_cot-debiasing,0.5850253807106599,0.21985815602836878,0.28426395939086296
physical_appearance_disambiguated_short_answer_llama3-1_self-debiasing,0.282994923857868,0.08870967741935476,0.6852791878172588
race_ethnicity_ambiguous_fill_blank_llama3-1_cot-debiasing,0.7348837209302326,0.008720930232558152,0.7348837209302326
race_ethnicity_ambiguous_fill_blank_llama3-1_self-debiasing,0.8328488372093024,0.027616279069767425,0.8328488372093024
race_ethnicity_ambiguous_multiple_choice_llama3-1_cot-debiasing,0.5267441860465116,0.040116279069767474,0.5267441860465116
race_ethnicity_ambiguous_multiple_choice_llama3-1_self-debiasing,0.5156976744186047,0.03604651162790694,0.5156976744186047
race_ethnicity_ambiguous_short_answer_llama3-1_cot-debiasing,0.7799418604651163,0.015988372093023253,0.7799418604651163
race_ethnicity_ambiguous_short_answer_llama3-1_self-debiasing,0.9811046511627907,-0.001453488372093025,0.9811046511627907
race_ethnicity_disambiguated_fill_blank_llama3-1_cot-debiasing,0.8927325581395349,0.012315270935960632,0.05581395348837209
race_ethnicity_disambiguated_fill_blank_llama3-1_self-debiasing,0.45145348837209304,-0.0075625363583479155,0.5002906976744186
race_ethnicity_disambiguated_multiple_choice_llama3-1_cot-debiasing,0.9651162790697675,-0.009737385659486564,0.014825581395348838
race_ethnicity_disambiguated_multiple_choice_llama3-1_self-debiasing,0.8191860465116279,0.004388714733542409,0.07267441860465117
race_ethnicity_disambiguated_short_answer_llama3-1_cot-debiasing,0.8328488372093024,0.018137104211497057,0.054360465116279066
race_ethnicity_disambiguated_short_answer_llama3-1_self-debiasing,0.5322674418604652,0.0005414185165133478,0.4630813953488372
race_x_gender_ambiguous_fill_blank_llama3-1_cot-debiasing,0.8260651629072682,-0.0002506265664160445,0.8260651629072682
race_x_gender_ambiguous_fill_blank_llama3-1_self-debiasing,0.9047619047619048,0.000751879699248112,0.9047619047619048
race_x_gender_ambiguous_multiple_choice_llama3-1_cot-debiasing,0.637593984962406,0.008270676691729293,0.637593984962406
race_x_gender_ambiguous_multiple_choice_llama3-1_self-debiasing,0.5266917293233083,0.017919799498746898,0.5266917293233083
race_x_gender_ambiguous_short_answer_llama3-1_cot-debiasing,0.9050125313283208,-0.011278195488721802,0.9050125313283208
race_x_gender_ambiguous_short_answer_llama3-1_self-debiasing,0.9865914786967419,0.0013784461152882136,0.9865914786967419
race_x_gender_disambiguated_fill_blank_llama3-1_cot-debiasing,0.7947368421052632,0.03222970993261054,0.14461152882205514
race_x_gender_disambiguated_fill_blank_llama3-1_self-debiasing,0.26591478696741855,0.010025062656641603,0.7
race_x_gender_disambiguated_multiple_choice_llama3-1_cot-debiasing,0.9270676691729324,0.023539890571319555,0.015162907268170427
race_x_gender_disambiguated_multiple_choice_llama3-1_self-debiasing,0.8586466165413534,0.023249704452909414,0.04598997493734336
race_x_gender_disambiguated_short_answer_llama3-1_cot-debiasing,0.7640350877192983,0.05453501722158438,0.1268170426065163
race_x_gender_disambiguated_short_answer_llama3-1_self-debiasing,0.5318295739348371,0.02632191940368034,0.4620300751879699
race_x_ses_ambiguous_fill_blank_llama3-1_cot-debiasing,0.9458781362007168,0.008243727598566307,0.9458781362007168
race_x_ses_ambiguous_fill_blank_llama3-1_self-debiasing,0.9539426523297491,0.008422939068100366,0.9539426523297491
race_x_ses_ambiguous_multiple_choice_llama3-1_cot-debiasing,0.6584229390681003,0.02903225806451612,0.6584229390681003
race_x_ses_ambiguous_multiple_choice_llama3-1_self-debiasing,0.5953405017921147,0.0670250896057348,0.5953405017921147
race_x_ses_ambiguous_short_answer_llama3-1_cot-debiasing,0.9790322580645161,-0.0005376344086021516,0.9790322580645161
race_x_ses_ambiguous_short_answer_llama3-1_self-debiasing,0.9827956989247312,0.011111111111111115,0.9827956989247312
race_x_ses_disambiguated_fill_blank_llama3-1_cot-debiasing,0.38924731182795697,0.029764549089293713,0.5965949820788531
race_x_ses_disambiguated_fill_blank_llama3-1_self-debiasing,0.23817204301075268,0.05933429811866864,0.7523297491039427
race_x_ses_disambiguated_multiple_choice_llama3-1_cot-debiasing,0.9127240143369175,0.0011235955056179137,0.043010752688172046
race_x_ses_disambiguated_multiple_choice_llama3-1_self-debiasing,0.7670250896057348,0.022414471097129463,0.0885304659498208
race_x_ses_disambiguated_short_answer_llama3-1_cot-debiasing,0.5639784946236559,0.019325064897605992,0.37867383512544806
race_x_ses_disambiguated_short_answer_llama3-1_self-debiasing,0.6335125448028673,0.020488352511928154,0.36146953405017923
religion_ambiguous_fill_blank_llama3-1_cot-debiasing,0.8533333333333334,0.033333333333333326,0.8533333333333334
religion_ambiguous_fill_blank_llama3-1_self-debiasing,0.8633333333333333,0.07333333333333336,0.8633333333333333
religion_ambiguous_multiple_choice_llama3-1_cot-debiasing,0.64,0.040000000000000015,0.64
religion_ambiguous_multiple_choice_llama3-1_self-debiasing,0.5616666666666666,0.085,0.5616666666666666
religion_ambiguous_short_answer_llama3-1_cot-debiasing,0.88,0.009999999999999992,0.88
religion_ambiguous_short_answer_llama3-1_self-debiasing,0.905,0.06499999999999997,0.905
religion_disambiguated_fill_blank_llama3-1_cot-debiasing,0.7983333333333333,0.06818181818181812,0.12
religion_disambiguated_fill_blank_llama3-1_self-debiasing,0.33166666666666667,0.03738317757009346,0.6433333333333333
religion_disambiguated_multiple_choice_llama3-1_cot-debiasing,0.9,0.029360967184801412,0.035
religion_disambiguated_multiple_choice_llama3-1_self-debiasing,0.63,0.0633946830265848,0.185
religion_disambiguated_short_answer_llama3-1_cot-debiasing,0.765,0.13127413127413123,0.13666666666666666
religion_disambiguated_short_answer_llama3-1_self-debiasing,0.49333333333333335,0.11526479750778806,0.465
ses_ambiguous_fill_blank_llama3-1_cot-debiasing,0.7336829836829837,0.1451048951048951,0.7336829836829837
ses_ambiguous_fill_blank_llama3-1_self-debiasing,0.8615967365967366,0.03700466200466198,0.8615967365967366
ses_ambiguous_multiple_choice_llama3-1_cot-debiasing,0.4836829836829837,0.19696969696969702,0.4836829836829837
ses_ambiguous_multiple_choice_llama3-1_self-debiasing,0.416958041958042,0.09819347319347316,0.416958041958042
ses_ambiguous_short_answer_llama3-1_cot-debiasing,0.8892773892773893,0.0635198135198135,0.8892773892773893
ses_ambiguous_short_answer_llama3-1_self-debiasing,0.9507575757575758,0.03991841491841488,0.9507575757575758
ses_disambiguated_fill_blank_llama3-1_cot-debiasing,0.8146853146853147,0.09109659676864901,0.15238927738927738
